08/IN.1/B2070 - STTF 11,SFI Short Term Travel Fellowship (STTF),Robert Woods,"National University of Ireland, Galway (NUIG)",Characterizing the structural interactions between cancer-related carbohydrate antigens and proteins using saturation transfer difference NMR,01/01/2012,31/12/2012,"6,941"
08/SRC/B1410 - STTF 11 (2),SFI Short Term Travel Fellowship (STTF),John Crown,Dublin City University (DCU),Investigation of exosomes and extracellular miRNAs as potential biomarkers for prostate cancer,01/01/2012,31/12/2012,"7,143"
10/IN.1/I3022 - STTF 11,SFI Short Term Travel Fellowship (STTF),Alan Jones,Dublin Institute for Advanced Studies (DIAS),Towards a petro-physical characterization of lithospheric mantle using geophysical observations with application to Ireland as part of the IRETHERM project,01/01/2012,31/12/2012,"7,434"
08/SRC/B1412 - STTF 11,SFI Short Term Travel Fellowship (STTF),Apryll Stalcup,Dublin City University (DCU),Submersible Total Ion Analysis Platforms for Rapid Large Scale River System Chemico-nutrient Modelling,01/01/2012,31/12/2012,"7,486"
09/SRC/B1794 - STTF 11,SFI Short Term Travel Fellowship (STTF),Timothy O'Brien,"National University of Ireland, Galway (NUIG)",Regenerative Medicine Clinical Trials,01/01/2012,31/12/2012,"7,518"
07/SRC/I1173 - STTF 11,SFI Short Term Travel Fellowship (STTF),Frank Peters,Tyndall National Institute (TNI),Investigation of the Performance of a WDM-OFDM-PON employing Optical Comb Generation,01/01/2012,31/12/2012,"8,066"
09/RFP/BMT2153 - STTF 11,SFI Short Term Travel Fellowship (STTF),Adrienne Gorman,"National University of Ireland, Galway (NUIG)",Investigation into nerve growth factor pro-survival signalling through the p75 neurotrophin receptor,01/01/2012,31/12/2012,"8,070"
08/RFP/NSC1195 - STTF 11,SFI Short Term Travel Fellowship (STTF),Darran O'Connor,University College Dublin (UCD),In silico analyses of SATB2 in colorectal cancer.,01/01/2012,31/12/2012,"8,186"
08/CE/I1380 - STTF 11 (2),SFI Short Term Travel Fellowship (STTF),Stefan Decker,"National University of Ireland, Galway (NUIG)",Towards Computer Aided Scientific Discoveries in the Spinal Muscular Atrophy Research,01/01/2012,31/12/2012,"8,407"
10/CE/I853 - STTF 11,SFI Short Term Travel Fellowship (STTF),Linda Doyle,Trinity College Dublin (TCD),Investigation of phase noise limitations in orthogonal frequency division multiplexed (OFDM) optical transmission systems,01/01/2012,31/12/2012,"8,896"
09/SIRG/I1643 - STTF 11,SFI Short Term Travel Fellowship (STTF),Sasitharan Balasubramaniam,Waterford Institute of Technology (WIT),Development of Protocols for Multi-behaviour Routing for the Future Internet,01/01/2012,31/12/2012,"9,038"
09/RFP/ECE2394 - STTF 11,SFI Short Term Travel Fellowship (STTF),Andrew Keane,University College Dublin (UCD),Development of Flexible Smart Grid Solutions,01/01/2012,31/12/2012,"9,311"
09/US/I1758 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Brian Ward,"National University of Ireland, Galway (NUIG)",Development of a Micro-Rosette Sensor for Total Dissolved Inorganic Carbon Measurement from Autonomous Lagrangian Ocean Profilers ,01/01/2012,31/12/2012,"9,516"
10/CE/I1855 - STTF 11,SFI Short Term Travel Fellowship (STTF),Michael Hinchey,University of Limerick (UL),Requirements Engineering for Global Strength Software Development,01/01/2012,31/12/2012,"9,705"
06/IN.1/I91 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Igor Shvets,Trinity College Dublin (TCD),Studies of planar nanowire arrays as basis for new generation of ICT devices (NanoGenICT) ,01/01/2012,31/12/2012,"10,000"
07/CE/I1147 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Barry Smyth,University College Dublin (UCD),CSET CLARITY: Bringing Information to Life ,01/01/2012,31/12/2012,"10,200"
09/IN.1/I2653 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Liam Barry,Dublin City University (DCU),Applications of Wavelength Tuneable Lasers in Access and Metro Networks ,01/01/2012,31/12/2012,"10,500"
10/RFP/ENM2960 - STTF 11,SFI Short Term Travel Fellowship (STTF),Patrick McGarry,"National University of Ireland, Galway (NUIG)",Simulation of the Cyclic Response of Cells Including Stress Fibre Formation Focal Adhesion Assembly and Rupture and Traction Dependent Cellular Signalling.,01/01/2012,30/09/2013,"10,575"
07/IN.1/B1792 - STTF 11,SFI Short Term Travel Fellowship (STTF),Andreas Heise,Dublin City University (DCU),Novel nanogel polymers for dual-mode cargo (drug) delivery,01/01/2012,31/12/2012,"11,048"
06/CP/E001 - STTF 11,SFI Short Term Travel Fellowship (STTF),Kevin McDonnell,University College Dublin (UCD),Development of a Mathematical Model to Predict the Heating in Irish Indigenous Biomass Crop Piles,01/01/2012,31/12/2012,"11,289"
11/TIDA/B2057,SFI Technology and Innovation Development Award (TIDA),Biqiong Chen,Trinity College Dublin (TCD),Functionalised graphene nanoparticles for cancer cell imaging and photothermal therapy,01/01/2012,31/05/2012,"11,549"
10/IN.1/B2971 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Frank Wellmer,Trinity College Dublin (TCD),Decoding the gene regulatory network controlling flower development in the model plant Arabidopsis thaliana ,01/01/2012,31/12/2012,"11,585"
10/RFP/EOB2673 - STTF 11,SFI Short Term Travel Fellowship (STTF),Mary O'Connell,Dublin City University (DCU),Comparative Genomic analyses of the innate immune network in the Amniota,01/01/2012,31/03/2013,"11,859"
08/IN.1/B1889 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),John Atkins,University College Cork (UCC),Altered Genetic Code Readout ,01/01/2012,31/12/2012,"12,300"
07/EN/E015B - STTF 11,SFI Short Term Travel Fellowship (STTF),Laoise McNamara,"National University of Ireland, Galway (NUIG)",The Effect of Asymmetric Deployment on Leaflet Fatigue Durability in Transcatheter Aortic Heart Valves,01/01/2012,31/12/2012,"12,306"
08/IN.1/B1949 - STTF 11,SFI Short Term Travel Fellowship (STTF),Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),BH3 profiling of glioblastoma cell lines and neurospheres,01/01/2012,31/12/2012,"12,435"
09/RFP/EOB2510 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),James McInerney,"National University of Ireland, Maynooth (NUIM)",Identification of the modules in the phylogenetic network of life ,01/01/2012,31/12/2012,"12,753"
08/SRC/I1407 - STTF 11,SFI Short Term Travel Fellowship (STTF),Padraig Cunningham,University College Dublin (UCD),Analysis of spatio-temporal dynamics in online communities leading to the development of interaction and behaviour narratives for summarising user experience,01/01/2012,31/12/2012,"12,934"
07/SK/I1200 - STTF 11,SFI Short Term Travel Fellowship (STTF),Qiang Wu,Dublin Institute of Technology (DIT),Novel compact and high-sensitivity Surface Plasmon based bio-chemical sensor,01/01/2012,31/10/2013,"13,033"
08/IN.1/B1853 - STTF 11,SFI Short Term Travel Fellowship (STTF),Leonie Young,Royal College of Surgeons in Ireland (RCSI),Global analysis of the transcriptional role of p160 proteins in aromatase inhibitor resistant breast cancer,01/01/2012,31/12/2012,"13,123"
08/IN.1/B1949 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),BH3- Only Proteins and Cellular Bioenergetic in the Control of Neuronal Survival and Cell Death: Role in Ischaemic Injury and Neurodegeneration ,01/01/2012,31/12/2012,"13,400"
08/SRC/I1403 - STTF 11,SFI Short Term Travel Fellowship (STTF),William Donnelly,Waterford Institute of Technology (WIT),Configurable Distributed Networking Monitoring Techniques,01/01/2012,31/12/2012,"13,471"
08/RFP/GEN1651 - STTF 11,SFI Short Term Travel Fellowship (STTF),Charles Spillane,"National University of Ireland, Galway (NUIG)",Identfication of orphan plant genes conferrring abiotic stress tolerance in yeast and elucidation of underlying mechanisms,01/01/2012,31/12/2012,"14,236"
08/SRC/B1410 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),John Crown,Dublin City University (DCU),SRC MTC: Molecular Therapeutics for Cancer: Translational Research to Individualise Therapy with Target Agents ,01/01/2012,31/12/2012,"14,732"
09/RFP/NES2426 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Mani Ramaswami,Trinity College Dublin (TCD),Using fluorophore-assisted light inactivation to probe dynamic regulation and function of presynaptic actin,01/01/2012,31/12/2012,"14,800"
06/CP/E005 - STTF 11,SFI Short Term Travel Fellowship (STTF),Mark O'Malley,University College Dublin (UCD),Simulation tools to assess the impact of integrating variable renewable energy sources into electricity grids,01/01/2012,31/12/2012,"15,106"
09/RFP/NES2222 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Shane O'Mara,Trinity College Dublin (TCD),What role does long-term synaptic plasticity play in the mechanisms of neurocognitive function ,01/01/2012,31/12/2012,"16,600"
07/IN.1/I787 - STTF 11,SFI Short Term Travel Fellowship (STTF),Martyn Pemble,Tyndall National Institute (TNI),Colloidal Photonic Crystals: An application of complex networks to the analysis of state-of-the-art and assembly of new nature inspired opal based complex structures by the LB technique,01/01/2012,31/12/2012,"16,656"
07/SRC/B1163 - STTF 11,SFI Short Term Travel Fellowship (STTF),Abhay Pandit,"National University of Ireland, Galway (NUIG)",A proteomics analysis of conduit mediated nerve repair: elucidating the molecular mechanisms for sUniversity College Corkessful peripheral nerve repair,01/01/2012,31/01/2013,"16,726"
07/SRC/B1163 - STTF 11 (3),SFI Short Term Travel Fellowship (STTF),Abhay Pandit,"National University of Ireland, Galway (NUIG)",More than just Scaffolds: Towards Identifying a Biomaterial-Specific Regenerative Proteome in Spinal Cord Injury,01/01/2012,31/01/2013,"16,726"
11/STTF/B2204,SFI Short Term Travel Fellowship (STTF),Dermot Kelleher,Trinity College Dublin (TCD),Elucidation of specific mechanisms underlying bile acid modification of the protein secretory pathway,01/01/2012,31/12/2012,"16,728"
07/SK/B1191 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Andrea Erxleben,"National University of Ireland, Galway (NUIG)",Andrea Erxleben,01/01/2012,31/12/2012,"17,507"
07/EN/E015B - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Laoise McNamara,"National University of Ireland, Galway (NUIG)",Incoming STTF,01/01/2012,31/12/2012,"18,231"
08/IN.1/B1931 - ISTTF 11,SFI Short Term Travel Fellowship (STTF),Charles Spillane,"National University of Ireland, Galway (NUIG)",Epigenomics of genome dosage effects and genomic imprinting ,01/01/2012,31/03/2013,"18,597"
07/IN.1/B1323 - STTF 11,SFI Short Term Travel Fellowship (STTF),Martin Clynes,Dublin City University (DCU),An alternative role for osteoblasts in multiple myeloma,01/01/2012,31/12/2012,"19,286"
11/STTF/B2199,SFI Short Term Travel Fellowship (STTF),Orina Belton,University College Dublin (UCD),Effect of CLA Diet Supplementation on Circulating Monocyte uptake of Fluorescent oxLDL in Atherosclerosis-prone ApoE-/- mice using Multiphoton Intravital Microscopy Imaging.,01/01/2012,31/12/2012,"21,257"
10/RFP/CAN2894 - STTF 11,SFI Short Term Travel Fellowship (STTF),Aileen Houston,University College Cork (UCC),The role of the EP1 receptor and Fas ligand in promoting tumour growth invasion and metastases in vivo,01/01/2012,31/12/2012,"22,274"
10/CE/B1821 - STTF 11 (2),SFI Short Term Travel Fellowship (STTF),Richard O'Kennedy,Dublin City University (DCU),Determining the molecular structure of ultra-sensitive high-affinity avian antibody fragments for use in novel human diagnostic platforms,01/01/2012,31/12/2012,"23,891"
06/IN.1/I91 - STTF 11,SFI Short Term Travel Fellowship (STTF),Igor Shvets,Trinity College Dublin (TCD),Strain Effect on the Energy Band Gap in Bent ZnO Wires,01/01/2012,31/12/2012,"26,006"
11/TIDA/B2048,SFI Technology and Innovation Development Award (TIDA),Robert Woods,"National University of Ireland, Galway (NUIG)",Development of anti-adhesion therapeutics for the inhibition of influenza,01/01/2012,30/06/2013,"48,888"
11/TIDA/B1977,SFI Technology and Innovation Development Award (TIDA),Stephen Keely,Royal College of Surgeons in Ireland (RCSI),Metabolically Stable Analogues of Ursodeoxycholic Acid for Treatment of Inflammatory Bowel Disease,01/01/2012,31/03/2013,"58,881"
11/TIDA/B2001,SFI Technology and Innovation Development Award (TIDA),Michael Prentice,University College Cork (UCC),Laboratory evaluation of microcompartment-enhanced biological phosphorous removal (MEBPR) as a potential wastewater treatment process,01/01/2012,30/04/2013,"59,768"
11/W.1/B2069,SFI ETS Walton Visitor Award,Nancy Kedersha,University College Cork (UCC),Stress Granules and RACK1: interactions and signaling in growth and survival,01/01/2012,31/12/2012,"59,883"
11/TIDA/I1944,SFI Technology and Innovation Development Award (TIDA),Martin Klepal,Cork Institute of Technology (CIT),UWB Electromagnetic Wave Propagation Prediction for Radiolocation,01/01/2012,31/12/2012,"61,216"
11/TIDA/I2054,SFI Technology and Innovation Development Award (TIDA),Paul McCabe,University College Dublin (UCD),Innovative mutagenesis breeding approach to produce novel high value horticultural cultivars,01/01/2012,30/06/2013,"61,855"
11/TIDA/B2036,SFI Technology and Innovation Development Award (TIDA),Max Dow,University College Cork (UCC),New Therapies for cystic fibrosis lung infections,01/01/2012,31/07/2013,"64,101"
11/TIDA/I1992,SFI Technology and Innovation Development Award (TIDA),Owen Conlan,Trinity College Dublin (TCD),UNITE - Cross-site Web Personalisation as a Service,01/01/2012,31/12/2012,"72,426"
11/TIDA/B1929,SFI Technology and Innovation Development Award (TIDA),Joanna Tierney,"Institute of Technology, Tralee (ITT)",Feasibility of marine derived immunomodulatory bioactives for coccidiosis control in poultry,01/01/2012,31/08/2014,"72,683"
11/TIDA/I1985,SFI Technology and Innovation Development Award (TIDA),Vincent Wade,Trinity College Dublin (TCD),An integrated sofware suite to provide Next-generation Personalised Multilingual Customer Care,01/01/2012,28/02/2013,"73,766"
11/TIDA/I1937,SFI Technology and Innovation Development Award (TIDA),Richard Winfield,Tyndall National Institute (TNI),Light trapping in silicon solar cells (LISOLAR),01/01/2012,31/12/2013,"80,548"
11/TIDA/B2037,SFI Technology and Innovation Development Award (TIDA),Timothy Mantle,Trinity College Dublin (TCD),An Aid to Purification Crystallisation and Structure Determination of Soluble and Integral Membrane Proteins using Non-Covalent Attachment of the PIM-1 Kinase,01/01/2012,31/12/2012,"83,827"
11/TIDA/I1971,SFI Technology and Innovation Development Award (TIDA),Patrick McNally,Dublin City University (DCU),Development of a Nano-Material doping characterisation tool by a novel combination of Secondary-Ion mass Spectrometry And Resistivity Measurement (SIMSAR),01/01/2012,31/05/2013,"85,369"
11/TIDA/B2051,SFI Technology and Innovation Development Award (TIDA),Qiang Wu,Dublin Institute of Technology (DIT),Optical Acoustic sensing based on an SMS fibre structure,01/01/2012,30/06/2013,"85,481"
11/TIDA/B2021,SFI Technology and Innovation Development Award (TIDA),Albert Smolenski,University College Dublin (UCD),Generation and characterization of a phosphorylation site specific antibody against serine 7 of Rap1GAP2 for application in the diagnosis of platelet reactivity,01/01/2012,28/02/2013,"89,205"
11/TIDA/I1932,SFI Technology and Innovation Development Award (TIDA),Gerald Farrell,Dublin Institute of Technology (DIT),Sensorized Intra-luminal Staplers for laparoscopic Surgical Anastomosis,01/01/2012,30/06/2013,"89,704"
11/TIDA/B1943,SFI Technology and Innovation Development Award (TIDA),Dick FitzGerald,University of Limerick (UL),Health enhancing Milk Peptides,01/01/2012,31/07/2013,"90,137"
